-15.59, 61.36, -62.65
-15.59, 61.36, -62.65
-16.79, 60.16, -59.17
-26.38, 68.58, -51.05
-27.58, 70.98, -47.57
-31.18, 73.39, -44.09
-33.58, 77.00, -37.13
-33.58, 77.00, -37.13
-33.58, 77.00, -37.13
-31.18, 90.23, -35.96
-28.78, 93.84, -34.80
-27.58, 104.67, -33.64
-19.19, 114.30, -34.80
-14.39, 115.50, -31.32
-14.39, 115.50, -31.32
-8.39, 121.52, -29.00
-2.40, 123.92, -32.48
6.00, 125.12, -34.80
4.80, 128.73, -18.56
10.79, 129.94, -18.56
10.79, 129.94, -18.56
14.39, 132.34, -16.24
19.19, 131.14, -16.24
23.98, 131.14, -13.92
27.58, 131.14, -13.92
32.38, 129.94, -16.24
32.38, 129.94, -16.24
35.98, 128.73, -17.40
41.97, 126.33, -13.92
51.57, 120.31, -3.48
52.77, 117.91, 5.80
52.77, 114.30, 10.44
52.77, 114.30, 10.44
53.96, 114.30, 15.08
50.37, 111.89, 18.56
50.37, 110.69, 19.72
46.77, 108.28, 27.84
44.37, 107.08, 27.84
44.37, 107.08, 27.84
38.38, 107.08, 30.16
34.78, 110.69, 29.00
38.38, 115.50, 24.36
35.98, 125.12, 15.08
33.58, 127.53, 9.28
33.58, 127.53, 9.28
35.98, 127.53, 8.12
44.37, 123.92, 10.44
52.77, 115.50, 18.56
56.36, 109.48, 24.36
64.76, 102.27, 19.72
64.76, 102.27, 19.72
67.16, 92.64, 22.04
68.36, 87.83, 25.52
68.36, 83.02, 23.20
65.96, 75.80, 26.68
69.55, 78.20, 25.52
69.55, 78.20, 25.52
70.75, 84.22, 19.72
70.75, 90.23, 17.40
71.95, 90.23, 13.92
73.15, 98.66, 2.32
75.55, 95.05, -8.12
75.55, 95.05, -8.12
77.95, 96.25, -16.24
76.75, 91.44, -19.72
76.75, 89.03, -24.36
76.75, 84.22, -25.52
75.55, 80.61, -30.16
75.55, 80.61, -30.16
74.35, 81.81, -34.80
73.15, 84.22, -37.13
74.35, 85.42, -40.61
71.95, 79.41, -45.25
73.15, 78.20, -47.57
73.15, 78.20, -47.57
68.36, 75.80, -48.73
67.16, 60.16, -55.69
57.56, 62.56, -62.65
56.36, 57.75, -62.65
57.56, 57.75, -63.81
57.56, 57.75, -63.81
57.56, 56.55, -60.33
52.77, 51.73, -64.97
50.37, 60.16, -66.13
41.97, 66.17, -71.93
40.77, 60.16, -70.77
40.77, 60.16, -70.77
44.37, 46.92, -67.29
46.77, 27.67, -51.05
45.57, 21.66, -39.45
44.37, 18.05, -25.52
43.17, 14.44, -19.72
43.17, 14.44, -19.72
39.57, 14.44, -17.40
31.18, 13.23, -5.80
29.98, 15.64, 2.32
26.38, 16.84, 2.32
10.79, 14.44, 3.48
10.79, 14.44, 3.48
14.39, 13.23, 3.48
11.99, 12.03, 4.64
10.79, 13.23, 9.28
13.19, 13.23, 10.44
17.99, 15.64, 10.44
17.99, 15.64, 10.44
13.19, 16.84, 8.12
8.39, 15.64, 3.48
8.39, 14.44, 5.80
3.60, 16.84, 8.12
7.20, 16.84, 12.76
7.20, 16.84, 12.76
7.20, 16.84, 10.44
2.40, 19.25, 11.60
0.00, 21.66, 13.92
-1.20, 28.87, 20.88
-6.00, 34.89, 29.00
-6.00, 34.89, 29.00
-10.79, 46.92, 31.32
-16.79, 54.14, 31.32
-15.59, 72.19, 33.64
-15.59, 79.41, 33.64
-16.79, 78.20, 33.64
-16.79, 78.20, 33.64
-20.39, 84.22, 31.32
-21.59, 84.22, 27.84
-23.98, 90.23, 26.68
-20.39, 97.45, 25.52
-15.59, 103.47, 25.52
-15.59, 103.47, 25.52
-13.19, 108.28, 22.04
-13.19, 110.69, 19.72
-11.99, 110.69, 20.88
-6.00, 117.91, 15.08
1.20, 120.31, 11.60
1.20, 120.31, 11.60
10.79, 123.92, 10.44
16.79, 125.12, 16.24
20.39, 127.53, 6.96
26.38, 131.14, -3.48
27.58, 131.14, -11.60
27.58, 131.14, -11.60
29.98, 129.94, -12.76
40.77, 126.33, -10.44
50.37, 121.52, -8.12
51.57, 120.31, -11.60
56.36, 119.11, -13.92
56.36, 119.11, -13.92
61.16, 115.50, -18.56
62.36, 107.08, -20.88
65.96, 107.08, -10.44
65.96, 105.87, -2.32
69.55, 103.47, -5.80
69.55, 103.47, -5.80
79.15, 95.05, -9.28
80.35, 85.42, -11.60
82.75, 69.78, -13.92
80.35, 63.77, -19.72
80.35, 64.97, -18.56
80.35, 64.97, -18.56
80.35, 62.56, -23.20
79.15, 55.34, -26.68
74.35, 52.94, -29.00
70.75, 45.72, -31.32
73.15, 42.11, -32.48
70.75, 42.11, -32.48
70.75, 42.11, -32.48
73.15, 43.31, -27.84
74.35, 43.31, -24.36
73.15, 39.70, -20.88
67.16, 37.30, -25.52
65.96, 31.28, -22.04
65.96, 31.28, -22.04
59.96, 28.87, -30.16
56.36, 28.87, -41.77
52.77, 32.48, -45.25
51.57, 33.69, -49.89
51.57, 38.50, -55.69
51.57, 38.50, -55.69
46.77, 40.91, -56.85
50.37, 50.53, -60.33
55.16, 67.37, -61.49
59.96, 74.59, -55.69
64.76, 79.41, -49.89
64.76, 79.41, -49.89
68.36, 85.42, -45.25
73.15, 89.03, -34.80
73.15, 91.44, -32.48
73.15, 97.45, -18.56
71.95, 103.47, -16.24
71.95, 103.47, -16.24
71.95, 102.27, -11.60
69.55, 105.87, -9.28
65.96, 110.69, -4.64
63.56, 111.89, 5.80
62.36, 113.09, 3.48
62.36, 113.09, 3.48
67.16, 107.08, 4.64
68.36, 99.86, 6.96
75.55, 95.05, 9.28
74.35, 93.84, 13.92
75.55, 92.64, 9.28
75.55, 92.64, 9.28
75.55, 91.44, 11.60
74.35, 90.23, 10.44
67.16, 70.98, 29.00
58.76, 60.16, 34.80
55.16, 54.14, 33.64
55.16, 54.14, 33.64
53.96, 51.73, 34.80
55.16, 54.14, 33.64
57.56, 61.36, 33.64
59.96, 69.78, 33.64
53.96, 72.19, 35.96
53.96, 72.19, 35.96
55.16, 72.19, 35.96
61.16, 72.19, 32.48
51.57, 72.19, 34.80
46.77, 81.81, 37.13
55.16, 84.22, 35.96
55.16, 84.22, 35.96
56.36, 86.62, 31.32
56.36, 97.45, 26.68
50.37, 93.84, 30.16
47.97, 90.23, 33.64
40.77, 91.44, 38.29
40.77, 91.44, 38.29
45.57, 92.64, 34.80
38.38, 99.86, 34.80
35.98, 98.66, 34.80
35.98, 93.84, 39.45
27.58, 96.25, 39.45
27.58, 96.25, 39.45
8.39, 87.83, 42.93
0.00, 84.22, 38.29
2.40, 83.02, 38.29
1.20, 87.83, 38.29
-9.59, 78.20, 34.80
-9.59, 78.20, 34.80
-9.59, 70.98, 34.80
-8.39, 67.37, 35.96
-8.39, 67.37, 35.96
-10.79, 63.77, 33.64
-14.39, 64.97, 32.48
-14.39, 64.97, 32.48
-20.39, 66.17, 25.52
-22.79, 69.78, 27.84
-19.19, 70.98, 29.00
-13.19, 80.61, 31.32
-16.79, 84.22, 29.00
-16.79, 84.22, 29.00
-20.39, 90.23, 22.04
-19.19, 103.47, 12.76
-10.79, 109.48, 16.24
-13.19, 111.89, 12.76
-13.19, 114.30, 3.48
-8.39, 120.31, -2.32
-8.39, 120.31, -2.32
-7.20, 122.72, -5.80
-10.79, 121.52, -15.08
-9.59, 120.31, -25.52
-11.99, 115.50, -34.80
-16.79, 109.48, -46.41
-16.79, 109.48, -46.41
-22.79, 98.66, -49.89
-20.39, 99.86, -51.05
-21.59, 95.05, -52.21
-26.38, 86.62, -52.21
-25.18, 74.59, -53.37
-25.18, 74.59, -53.37
-29.98, 66.17, -47.57
-29.98, 63.77, -52.21
-23.98, 66.17, -54.53
-22.79, 69.78, -59.17
-19.19, 75.80, -61.49
-19.19, 75.80, -61.49
-10.79, 77.00, -64.97
0.00, 81.81, -70.77
8.39, 85.42, -71.93
9.59, 92.64, -70.77
2.40, 99.86, -67.29
2.40, 99.86, -67.29
-4.80, 103.47, -61.49
-10.79, 104.67, -49.89
-14.39, 107.08, -44.09
-15.59, 109.48, -39.45
-16.79, 108.28, -35.96
-16.79, 108.28, -35.96
-19.19, 113.09, -22.04
-13.19, 114.30, 1.16
-14.39, 109.48, 8.12
-13.19, 110.69, 11.60
-15.59, 102.27, 17.40
-15.59, 102.27, 17.40
-14.39, 108.28, 10.44
-13.19, 109.48, 9.28
-14.39, 111.89, 10.44
-11.99, 109.48, 11.60
-21.59, 104.67, 6.96
-21.59, 104.67, 6.96
-15.59, 107.08, 11.60
-14.39, 102.27, 17.40
-14.39, 95.05, 23.20
-14.39, 89.03, 24.36
-14.39, 85.42, 29.00
-14.39, 85.42, 29.00
-15.59, 83.02, 27.84
-10.79, 73.39, 30.16
-13.19, 72.19, 32.48
-10.79, 74.59, 31.32
-13.19, 68.58, 31.32
-13.19, 68.58, 31.32
-14.39, 58.95, 25.52
-7.20, 40.91, 26.68
-8.39, 38.50, 25.52
-3.60, 37.30, 26.68
-1.20, 27.67, 23.20
-1.20, 27.67, 23.20
8.39, 25.27, 25.52
19.19, 30.08, 26.68
27.58, 28.87, 29.00
28.78, 22.86, 25.52
33.58, 20.45, 22.04
33.58, 20.45, 22.04
34.78, 24.06, 23.20
44.37, 22.86, 18.56
51.57, 22.86, 11.60
53.96, 21.66, 8.12
58.76, 21.66, 2.32
58.76, 21.66, 2.32
62.36, 24.06, 0.00
62.36, 26.47, -9.28
65.96, 21.66, -13.92
63.56, 24.06, -20.88
63.56, 26.47, -26.68
63.56, 26.47, -26.68
63.56, 22.86, -30.16
61.16, 22.86, -35.96
62.36, 25.27, -39.45
61.16, 33.69, -48.73
65.96, 40.91, -51.05
65.96, 49.33, -55.69
65.96, 49.33, -55.69
69.55, 52.94, -52.21
73.15, 55.34, -54.53
76.75, 56.55, -46.41
77.95, 54.14, -45.25
80.35, 50.53, -38.29
80.35, 50.53, -38.29
81.55, 50.53, -30.16
77.95, 42.11, -25.52
79.15, 38.50, -16.24
69.55, 28.87, -6.96
63.56, 22.86, 1.16
63.56, 22.86, 1.16
56.36, 21.66, 6.96
50.37, 22.86, 16.24
38.38, 20.45, 22.04
33.58, 24.06, 23.20
26.38, 22.86, 23.20
26.38, 22.86, 23.20
22.79, 28.87, 25.52
10.79, 30.08, 26.68
3.60, 32.48, 29.00
-4.80, 43.31, 29.00
-8.39, 45.72, 30.16
-8.39, 45.72, 30.16
-7.20, 51.73, 30.16
-10.79, 51.73, 31.32
-14.39, 51.73, 27.84
-14.39, 55.34, 29.00
-16.79, 57.75, 25.52
-16.79, 57.75, 25.52
-17.99, 61.36, 26.68
-22.79, 60.16, 24.36
-26.38, 66.17, 22.04
-28.78, 66.17, 15.08
-33.58, 66.17, 9.28
-33.58, 66.17, 9.28
-33.58, 66.17, 6.96
-33.58, 66.17, 0.00
-34.78, 62.56, -3.48
-37.18, 61.36, -3.48
-35.98, 66.17, -9.28
-35.98, 66.17, -9.28
-39.57, 66.17, -17.40
-35.98, 68.58, -24.36
-35.98, 77.00, -30.16
-33.58, 83.02, -39.45
-29.98, 81.81, -41.77
-29.98, 81.81, -41.77
-29.98, 83.02, -47.57
-26.38, 83.02, -41.77
-27.58, 85.42, -45.25
-21.59, 91.44, -51.05
-16.79, 95.05, -56.85
-16.79, 95.05, -56.85
-10.79, 97.45, -58.01
-10.79, 96.25, -61.49
-7.20, 95.05, -62.65
-8.39, 92.64, -61.49
-11.99, 87.83, -63.81
-11.99, 87.83, -63.81
-9.59, 81.81, -66.13
-10.79, 78.20, -63.81
-10.79, 73.39, -66.13
-13.19, 69.78, -62.65
-20.39, 64.97, -54.53
-20.39, 64.97, -54.53
-26.38, 55.34, -45.25
-25.18, 44.52, -37.13
-20.39, 33.69, -31.32
-9.59, 18.05, -31.32
3.60, 14.44, -30.16
3.60, 14.44, -30.16
7.20, 9.63, -18.56
11.99, 10.83, -9.28
17.99, 10.83, -2.32
21.59, 13.23, 3.48
22.79, 14.44, 6.96
22.79, 14.44, 6.96
22.79, 14.44, 6.96
11.99, 16.84, 6.96
-6.00, 24.06, 8.12
-7.20, 24.06, 12.76
-8.39, 30.08, 18.56
-9.59, 42.11, 29.00
-9.59, 42.11, 29.00
-7.20, 42.11, 29.00
-10.79, 45.72, 29.00
-13.19, 54.14, 27.84
-21.59, 66.17, 26.68
-22.79, 81.81, 24.36
-22.79, 81.81, 24.36
-29.98, 84.22, 12.76
-32.38, 84.22, 11.60
-32.38, 87.83, 10.44
-29.98, 95.05, -1.16
-32.38, 97.45, -26.68
-32.38, 97.45, -26.68
-29.98, 98.66, -33.64
-32.38, 93.84, -34.80
-29.98, 84.22, -45.25
-27.58, 69.78, -49.89
-29.98, 55.34, -41.77
-29.98, 55.34, -41.77
-29.98, 45.72, -29.00
-27.58, 38.50, -24.36
-27.58, 34.89, -17.40
-23.98, 30.08, -11.60
-22.79, 31.28, -9.28
-22.79, 31.28, -9.28
-17.99, 28.87, 2.32
-14.39, 34.89, 11.60
-8.39, 40.91, 20.88
-8.39, 46.92, 27.84
-8.39, 56.55, 29.00
-8.39, 56.55, 29.00
-21.59, 62.56, 25.52
-25.18, 70.98, 19.72
-23.98, 86.62, 13.92
-14.39, 95.05, 20.88
-6.00, 99.86, 22.04
-6.00, 99.86, 22.04
-2.40, 105.87, 19.72
8.39, 107.08, 23.20
17.99, 114.30, 18.56
27.58, 120.31, 13.92
37.18, 111.89, 25.52
37.18, 111.89, 25.52
47.97, 98.66, 33.64
52.77, 96.25, 32.48
55.16, 91.44, 32.48
56.36, 87.83, 33.64
58.76, 84.22, 34.80
58.76, 84.22, 34.80
58.76, 79.41, 33.64
61.16, 63.77, 33.64
59.96, 58.95, 33.64
57.56, 57.75, 37.13
51.57, 55.34, 35.96
51.57, 55.34, 35.96
39.57, 52.94, 41.77
31.18, 48.13, 41.77
26.38, 48.13, 38.29
20.39, 49.33, 40.61
14.39, 57.75, 40.61
14.39, 57.75, 40.61
11.99, 69.78, 41.77
9.59, 80.61, 40.61
2.40, 90.23, 35.96
1.20, 107.08, 27.84
3.60, 113.09, 18.56
3.60, 113.09, 18.56
3.60, 113.09, 18.56
16.79, 125.12, 9.28
21.59, 122.72, 9.28
29.98, 123.92, 8.12
19.19, 126.33, 0.00
13.19, 125.12, -5.80
13.19, 125.12, -5.80
4.80, 128.73, -13.92
3.60, 122.72, -16.24
-9.59, 115.50, -35.96
-16.79, 109.48, -29.00
-20.39, 105.87, -4.64
-20.39, 105.87, -4.64
-14.39, 103.47, 8.12
-9.59, 101.06, 17.40
-1.20, 107.08, 19.72
9.59, 105.87, 25.52
29.98, 114.30, 20.88
29.98, 114.30, 20.88
53.96, 116.70, 17.40
63.56, 109.48, 15.08
69.55, 103.47, 15.08
70.75, 101.06, 20.88
69.55, 97.45, 23.20
69.55, 97.45, 23.20
55.16, 91.44, 37.13
46.77, 93.84, 40.61
46.77, 102.27, 38.29
77.95, 91.44, 19.72
77.95, 95.05, 19.72
77.95, 95.05, 19.72
79.15, 95.05, 22.04
77.95, 95.05, 22.04
80.35, 92.64, 24.36
77.95, 97.45, 23.20
77.95, 93.84, 20.88
77.95, 93.84, 20.88
80.35, 96.25, 23.20
79.15, 95.05, 23.20
77.95, 96.25, 20.88
